rowid,host,label,status,tic,already_present
1560,TIC_298969838,1,pending,298969838,True
1562,TIC_122784501,1,pending,122784501,True
1563,TIC_172370679,1,pending,172370679,True
1564,TIC_138644215,1,pending,138644215,True
1565,TIC_458582777,1,pending,458582777,True
1566,TIC_209464063,1,pending,209464063,True
1567,TIC_63122176,1,pending,63122176,True
1568,TIC_158272257,1,pending,158272257,True
1569,TIC_27396869,1,pending,27396869,True
1570,TIC_197249801,1,pending,197249801,True
1571,TIC_271354634,1,pending,271354634,True
1573,TIC_268823307,1,pending,268823307,True
1574,TIC_123448077,1,pending,123448077,True
1576,TIC_437242640,1,pending,437242640,True
1577,TIC_273500946,1,pending,273500946,True
1579,TIC_197602069,1,pending,197602069,True
1580,TIC_38136597,1,pending,38136597,True
1581,TIC_279915288,1,pending,279915288,True
1582,TIC_279046938,1,pending,279046938,True
1583,TIC_163539739,1,pending,163539739,True
1584,TIC_26962715,1,pending,26962715,True
1585,TIC_292113181,1,pending,292113181,True
1586,TIC_288631580,1,pending,288631580,True
1587,TIC_394177315,1,pending,394177315,True
1588,TIC_220408612,1,pending,220408612,True
1589,TIC_62483237,1,pending,62483237,True
1590,TIC_2468648,1,pending,2468648,True
1591,TIC_405719849,1,pending,405719849,True
1592,TIC_158559018,1,pending,158559018,True
1593,TIC_39414571,1,pending,39414571,True
1594,TIC_290032428,1,pending,290032428,True
1595,TIC_257436461,1,pending,257436461,True
1596,TIC_153078576,1,pending,153078576,True
1597,TIC_250956593,1,pending,250956593,True
1598,TIC_336128819,1,pending,336128819,True
1599,TIC_159451957,1,pending,159451957,True
1600,TIC_115010361,1,pending,115010361,True
1601,TIC_406317882,1,pending,406317882,True
1602,TIC_267569980,1,pending,267569980,True
1603,TIC_61098812,1,pending,61098812,True
1604,TIC_129649472,1,pending,129649472,True
1605,TIC_48450369,1,pending,48450369,True
1606,TIC_123358019,1,pending,123358019,True
1607,TIC_158837572,1,pending,158837572,True
1608,TIC_159099716,1,pending,159099716,True
1609,TIC_49679172,1,pending,49679172,True
1611,TIC_158657354,1,pending,158657354,True
1612,TIC_386935627,1,pending,386935627,True
1613,TIC_152701771,1,pending,152701771,True
1614,TIC_164555597,1,pending,164555597,True
1615,TIC_48450382,1,pending,48450382,True
1617,TIC_267570002,1,pending,267570002,True
1619,TIC_195382102,1,pending,195382102,True
1620,TIC_301288279,1,pending,301288279,True
1621,TIC_164891482,1,pending,164891482,True
1622,TIC_180030300,1,pending,180030300,True
1623,TIC_6892385,1,pending,6892385,True
1624,TIC_158665571,1,pending,158665571,True
1625,TIC_270781284,1,pending,270781284,True
1626,TIC_382626661,1,pending,382626661,True
1627,TIC_268766053,1,pending,268766053,True
1628,TIC_90090343,1,pending,90090343,True
1629,TIC_408316773,1,pending,408316773,True
1630,TIC_120572779,1,pending,120572779,True
1631,TIC_158215023,1,pending,158215023,True
1632,TIC_4205424,1,pending,4205424,True
1633,TIC_159452015,1,pending,159452015,True
1634,TIC_268159861,1,pending,268159861,True
1635,TIC_159763320,1,pending,159763320,True
1636,TIC_271354748,1,pending,271354748,True
1637,TIC_271346561,1,pending,271346561,True
1638,TIC_88992642,1,pending,88992642,True
1639,TIC_170634116,1,pending,170634116,True
1640,TIC_17746821,1,pending,17746821,True
1641,TIC_122375047,1,pending,122375047,True
1642,TIC_397052808,1,pending,397052808,True
1643,TIC_388811663,1,pending,388811663,True
1644,TIC_159574927,1,pending,159574927,True
1645,TIC_178162579,1,pending,178162579,True
1646,TIC_121457557,1,pending,121457557,True
1648,TIC_406997913,1,pending,406997913,True
1649,TIC_175532955,1,pending,175532955,True
1650,TIC_293612446,1,pending,293612446,True
1651,TIC_160148385,1,pending,160148385,True
1652,TIC_382602147,1,pending,382602147,True
1653,TIC_176868262,1,pending,176868262,True
1654,TIC_156584871,1,pending,156584871,True
1655,TIC_441797545,1,pending,441797545,True
1656,TIC_445811628,1,pending,445811628,True
1657,TIC_32820141,1,pending,32820141,True
1658,TIC_255781806,1,pending,255781806,True
1659,TIC_158927791,1,pending,158927791,True
1660,TIC_219483057,1,pending,219483057,True
1661,TIC_179317684,1,pending,179317684,True
1662,TIC_14183352,1,pending,14183352,True
1663,TIC_8260536,1,pending,8260536,True
1664,TIC_120523708,1,pending,120523708,True
1665,TIC_120499135,1,pending,120499135,True
1666,TIC_159050690,1,pending,159050690,True
1667,TIC_359558085,1,pending,359558085,True
1668,TIC_200215494,1,pending,200215494,True
1669,TIC_15756231,1,pending,15756231,True
1670,TIC_234523599,1,pending,234523599,True
1671,TIC_298896336,1,pending,298896336,True
1672,TIC_377293776,1,pending,377293776,True
1673,TIC_158002130,1,pending,158002130,True
1674,TIC_456862677,1,pending,456862677,True
1675,TIC_272845785,1,pending,272845785,True
1676,TIC_75262942,1,pending,75262942,True
1679,TIC_266980320,1,pending,266980320,True
1681,TIC_122063843,1,pending,122063843,True
1682,TIC_405228516,1,pending,405228516,True
1683,TIC_243272677,1,pending,243272677,True
1684,TIC_138488806,1,pending,138488806,True
1685,TIC_63204326,1,pending,63204326,True
1686,TIC_122137575,1,pending,122137575,True
1688,TIC_171510762,1,pending,171510762,True
1689,TIC_158731243,1,pending,158731243,True
1690,TIC_240823272,1,pending,240823272,True
1691,TIC_440724456,1,pending,440724456,True
1693,TIC_121121775,1,pending,121121775,True
1694,TIC_134245358,1,pending,134245358,True
1695,TIC_63286249,1,pending,63286249,True
1696,TIC_399821807,1,pending,399821807,True
1697,TIC_275573748,1,pending,275573748,True
1698,TIC_68504570,1,pending,68504570,True
1699,TIC_21285884,1,pending,21285884,True
1700,TIC_184167421,1,pending,184167421,True
1701,TIC_279915521,1,pending,279915521,True
1702,TIC_417655814,1,pending,417655814,True
1703,TIC_399821831,1,pending,399821831,True
1704,TIC_258804746,1,pending,258804746,True
1706,TIC_69528586,1,pending,69528586,True
1707,TIC_248048656,1,pending,248048656,True
1708,TIC_9989136,1,pending,9989136,True
1709,TIC_408636441,1,pending,408636441,True
1710,TIC_235678745,1,pending,235678745,True
1711,TIC_417655835,1,pending,417655835,True
1712,TIC_147950620,1,pending,147950620,True
1713,TIC_123202589,1,pending,123202589,True
1714,TIC_272083995,1,pending,272083995,True
1715,TIC_137636895,1,pending,137636895,True
1716,TIC_251866143,1,pending,251866143,True
1718,TIC_138431522,1,pending,138431522,True
1719,TIC_32001057,1,pending,32001057,True
1720,TIC_56814628,1,pending,56814628,True
1722,TIC_299158566,1,pending,299158566,True
1723,TIC_70298662,1,pending,70298662,True
1724,TIC_101936170,1,pending,101936170,True
1725,TIC_39554091,1,pending,39554091,True
1726,TIC_77253676,1,pending,77253676,True
1728,TIC_7244844,1,pending,7244844,True
1729,TIC_377064495,1,pending,377064495,True
1730,TIC_419015728,1,pending,419015728,True
1731,TIC_429304876,1,pending,429304876,True
1732,TIC_164457525,1,pending,164457525,True
1733,TIC_375942197,1,pending,375942197,True
1734,TIC_376777782,1,pending,376777782,True
1735,TIC_273132601,1,pending,273132601,True
1736,TIC_422349881,1,pending,422349881,True
1739,TIC_268160061,1,pending,268160061,True
1741,TIC_122063936,1,pending,122063936,True
1742,TIC_380546118,1,pending,380546118,True
1743,TIC_119974993,1,pending,119974993,True
1744,TIC_162802770,1,pending,162802770,True
1745,TIC_119262291,1,pending,119262291,True
1746,TIC_175402069,1,pending,175402069,True
1747,TIC_123202646,1,pending,123202646,True
1748,TIC_242961495,1,pending,242961495,True
1750,TIC_309808219,1,pending,309808219,True
1751,TIC_27774043,1,pending,27774043,True
1752,TIC_169176157,1,pending,169176157,True
1753,TIC_49040478,1,pending,49040478,True
1754,TIC_2288734,1,pending,2288734,True
1756,TIC_142937186,1,pending,142937186,True
1757,TIC_159050852,1,pending,159050852,True
1758,TIC_159386728,1,pending,159386728,True
1759,TIC_466390120,1,pending,466390120,True
1760,TIC_164670571,1,pending,164670571,True
1761,TIC_200805484,1,pending,200805484,True
1762,TIC_257567854,1,pending,257567854,True
1763,TIC_291466351,1,pending,291466351,True
1764,TIC_266030192,1,pending,266030192,True
1765,TIC_138890353,1,pending,138890353,True
1766,TIC_159444082,1,pending,159444082,True
1767,TIC_26750065,1,pending,26750065,True
1768,TIC_120253552,1,pending,120253552,True
1770,TIC_151825527,1,pending,151825527,True
1771,TIC_26078330,1,pending,26078330,True
1772,TIC_272837755,1,pending,272837755,True
1773,TIC_121113728,1,pending,121113728,True
1774,TIC_458419328,1,pending,458419328,True
1775,TIC_402287746,1,pending,402287746,True
1776,TIC_169462917,1,pending,169462917,True
1777,TIC_264678534,1,pending,264678534,True
1778,TIC_466840711,1,pending,466840711,True
1779,TIC_229747848,1,pending,229747848,True
1780,TIC_158936201,1,pending,158936201,True
1781,TIC_281660552,1,pending,281660552,True
1782,TIC_159763595,1,pending,159763595,True
1783,TIC_27847814,1,pending,27847814,True
1784,TIC_267570317,1,pending,267570317,True
1785,TIC_120425617,1,pending,120425617,True
1786,TIC_467119250,1,pending,467119250,True
1787,TIC_159763602,1,pending,159763602,True
1788,TIC_48352404,1,pending,48352404,True
1790,TIC_116264089,1,pending,116264089,True
1791,TIC_273132699,1,pending,273132699,True
1792,TIC_159763612,1,pending,159763612,True
1793,TIC_63130782,1,pending,63130782,True
1794,TIC_394357918,1,pending,394357918,True
1795,TIC_6663331,1,pending,6663331,True
1796,TIC_120892579,1,pending,120892579,True
1797,TIC_169561256,1,pending,169561256,True
1798,TIC_301051051,1,pending,301051051,True
1799,TIC_273681580,1,pending,273681580,True
1800,TIC_272944301,1,pending,272944301,True
1801,TIC_308087983,1,pending,308087983,True
1802,TIC_424815791,1,pending,424815791,True
1803,TIC_273378480,1,pending,273378480,True
1804,TIC_158215347,1,pending,158215347,True
1806,TIC_50171060,1,pending,50171060,True
1807,TIC_230001847,1,pending,230001847,True
1808,TIC_158559417,1,pending,158559417,True
1809,TIC_6139066,1,pending,6139066,True
1810,TIC_137211068,1,pending,137211068,True
1811,TIC_289164482,1,pending,289164482,True
1812,TIC_164834500,1,pending,164834500,True
1813,TIC_219221189,1,pending,219221189,True
1814,TIC_164654277,1,pending,164654277,True
1815,TIC_141765836,1,pending,141765836,True
1816,TIC_61312205,1,pending,61312205,True
1817,TIC_164646094,1,pending,164646094,True
1818,TIC_258444495,1,pending,258444495,True
1819,TIC_393702609,1,pending,393702609,True
1820,TIC_423275733,1,pending,423275733,True
1821,TIC_467971286,1,pending,467971286,True
1822,TIC_27626711,1,pending,27626711,True
1823,TIC_270863576,1,pending,270863576,True
1824,TIC_270609625,1,pending,270609625,True
1825,TIC_28159194,1,pending,28159194,True
1826,TIC_279915745,1,pending,279915745,True
1828,TIC_2764004,1,pending,2764004,True
1829,TIC_352013543,1,pending,352013543,True
1830,TIC_399912169,1,pending,399912169,True
1831,TIC_239332587,1,pending,239332587,True
1832,TIC_192826603,1,pending,192826603,True
1833,TIC_271256817,1,pending,271256817,True
1834,TIC_178351350,1,pending,178351350,True
1835,TIC_176966903,1,pending,176966903,True
1836,TIC_350153977,1,pending,350153977,True
1837,TIC_413248763,1,pending,413248763,True
1838,TIC_97488127,1,pending,97488127,True
1839,TIC_203214081,1,pending,203214081,True
1840,TIC_158387462,1,pending,158387462,True
1841,TIC_422325510,1,pending,422325510,True
1842,TIC_330485001,1,pending,330485001,True
1843,TIC_36105482,1,pending,36105482,True
1844,TIC_123415819,1,pending,123415819,True
1845,TIC_63212809,1,pending,63212809,True
1846,TIC_137817355,1,pending,137817355,True
1847,TIC_137547023,1,pending,137547023,True
1848,TIC_269217040,1,pending,269217040,True
1849,TIC_232967440,1,pending,232967440,True
1850,TIC_84339983,1,pending,84339983,True
1851,TIC_334753043,1,pending,334753043,True
1852,TIC_169176340,1,pending,169176340,True
1853,TIC_138366224,1,pending,138366224,True
1854,TIC_48917782,1,pending,48917782,True
1855,TIC_367987991,1,pending,367987991,True
1856,TIC_158838045,1,pending,158838045,True
1857,TIC_951438622,1,pending,951438622,True
1858,TIC_26045729,1,pending,26045729,True
1859,TIC_178941218,1,pending,178941218,True
1860,TIC_231836962,1,pending,231836962,True
1861,TIC_164670756,1,pending,164670756,True
1862,TIC_257715493,1,pending,257715493,True
1863,TIC_232074535,1,pending,232074535,True
1864,TIC_352013607,1,pending,352013607,True
1865,TIC_61205803,1,pending,61205803,True
1866,TIC_437054764,1,pending,437054764,True
1867,TIC_29781292,1,pending,29781292,True
1868,TIC_122441003,1,pending,122441003,True
1869,TIC_120253745,1,pending,120253745,True
1870,TIC_159575346,1,pending,159575346,True
1871,TIC_137219378,1,pending,137219378,True
1872,TIC_158272820,1,pending,158272820,True
1873,TIC_122555698,1,pending,122555698,True
1874,TIC_72437047,1,pending,72437047,True
1875,TIC_166833457,1,pending,166833457,True
1876,TIC_69356857,1,pending,69356857,True
1877,TIC_158551360,1,pending,158551360,True
1878,TIC_219860288,1,pending,219860288,True
1879,TIC_27987264,1,pending,27987264,True
1880,TIC_263179590,1,pending,263179590,True
1881,TIC_137342279,1,pending,137342279,True
1882,TIC_118893899,1,pending,118893899,True
1883,TIC_467651916,1,pending,467651916,True
1884,TIC_121785676,1,pending,121785676,True
1885,TIC_158625100,1,pending,158625100,True
1886,TIC_211438925,1,pending,211438925,True
1887,TIC_158297421,1,pending,158297421,True
1888,TIC_227642705,1,pending,227642705,True
1889,TIC_245509452,1,pending,245509452,True
1890,TIC_122596693,1,pending,122596693,True
1891,TIC_138571095,1,pending,138571095,True
1892,TIC_405425498,1,pending,405425498,True
1893,TIC_98594138,1,pending,98594138,True
1894,TIC_352013661,1,pending,352013661,True
1895,TIC_119147875,1,pending,119147875,True
1896,TIC_443616612,1,pending,443616612,True
1897,TIC_172518755,1,pending,172518755,True
1898,TIC_299158887,1,pending,299158887,True
1899,TIC_416279912,1,pending,416279912,True
1900,TIC_48188777,1,pending,48188777,True
1901,TIC_51637609,1,pending,51637609,True
1902,TIC_273231214,1,pending,273231214,True
1903,TIC_268160366,1,pending,268160366,True
1904,TIC_158633329,1,pending,158633329,True
1905,TIC_297373047,1,pending,297373047,True
1906,TIC_456871289,1,pending,456871289,True
1907,TIC_419523962,1,pending,419523962,True
1908,TIC_158543228,1,pending,158543228,True
1909,TIC_271052158,1,pending,271052158,True
1910,TIC_266014079,1,pending,266014079,True
1911,TIC_137637249,1,pending,137637249,True
1912,TIC_184298883,1,pending,184298883,True
1913,TIC_28364164,1,pending,28364164,True
1914,TIC_448589187,1,pending,448589187,True
1915,TIC_424865156,1,pending,424865156,True
1916,TIC_122293639,1,pending,122293639,True
1917,TIC_271355270,1,pending,271355270,True
1918,TIC_8154501,1,pending,8154501,True
1919,TIC_272174474,1,pending,272174474,True
1921,TIC_200723869,1,pending,200723869,True
1922,TIC_275574174,1,pending,275574174,True
1923,TIC_169397663,1,pending,169397663,True
1924,TIC_416279965,1,pending,416279965,True
1925,TIC_169930145,1,pending,169930145,True
1926,TIC_136916387,1,pending,136916387,True
1927,TIC_26815908,1,pending,26815908,True
1928,TIC_279915941,1,pending,279915941,True
1929,TIC_102264230,1,pending,102264230,True
1930,TIC_27913639,1,pending,27913639,True
1931,TIC_198241702,1,pending,198241702,True
1932,TIC_184085929,1,pending,184085929,True
1933,TIC_158322085,1,pending,158322085,True
1934,TIC_268397995,1,pending,268397995,True
1935,TIC_63122858,1,pending,63122858,True
1937,TIC_105999792,1,pending,105999792,True
1938,TIC_273305007,1,pending,273305007,True
1939,TIC_159051188,1,pending,159051188,True
1940,TIC_137096633,1,pending,137096633,True
1941,TIC_53210555,1,pending,53210555,True
1942,TIC_27233725,1,pending,27233725,True
1943,TIC_452767166,1,pending,452767166,True
1944,TIC_360156606,1,pending,360156606,True
1945,TIC_120106432,1,pending,120106432,True
1946,TIC_137342400,1,pending,137342400,True
1947,TIC_138636741,1,pending,138636741,True
1948,TIC_164883912,1,pending,164883912,True
1949,TIC_159051209,1,pending,159051209,True
1950,TIC_29191624,1,pending,29191624,True
1951,TIC_158985675,1,pending,158985675,True
1953,TIC_118681038,1,pending,118681038,True
1954,TIC_73649615,1,pending,73649615,True
1955,TIC_27774415,1,pending,27774415,True
1956,TIC_137555411,1,pending,137555411,True
1957,TIC_56520147,1,pending,56520147,True
1958,TIC_55315929,1,pending,55315929,True
1959,TIC_271158747,1,pending,271158747,True
1961,TIC_388804061,1,pending,388804061,True
1962,TIC_86396382,1,pending,86396382,True
1963,TIC_164892125,1,pending,164892125,True
1964,TIC_219041246,1,pending,219041246,True
1965,TIC_271355361,1,pending,271355361,True
1966,TIC_123497954,1,pending,123497954,True
1967,TIC_68808155,1,pending,68808155,True
1968,TIC_123416041,1,pending,123416041,True
1969,TIC_307809773,1,pending,307809773,True
1970,TIC_164892142,1,pending,164892142,True
1971,TIC_432549364,1,pending,432549364,True
1972,TIC_106900981,1,pending,106900981,True
1973,TIC_200093173,1,pending,200093173,True
1974,TIC_233008631,1,pending,233008631,True
1975,TIC_123309556,1,pending,123309556,True
1976,TIC_391958006,1,pending,391958006,True
1977,TIC_384888319,1,pending,384888319,True
1978,TIC_46296576,1,pending,46296576,True
1979,TIC_158789121,1,pending,158789121,True
1980,TIC_246902275,1,pending,246902275,True
1981,TIC_428699140,1,pending,428699140,True
1982,TIC_347909637,1,pending,347909637,True
1983,TIC_158838278,1,pending,158838278,True
1984,TIC_454069765,1,pending,454069765,True
1985,TIC_158633475,1,pending,158633475,True
1986,TIC_271478281,1,pending,271478281,True
1987,TIC_203189770,1,pending,203189770,True
1988,TIC_63122956,1,pending,63122956,True
1989,TIC_170102285,1,pending,170102285,True
1990,TIC_48131596,1,pending,48131596,True
1991,TIC_460205581,1,pending,460205581,True
1992,TIC_24358417,1,pending,24358417,True
1993,TIC_122785299,1,pending,122785299,True
1994,TIC_280210963,1,pending,280210963,True
1995,TIC_270577175,1,pending,270577175,True
1996,TIC_183356952,1,pending,183356952,True
1997,TIC_155315739,1,pending,155315739,True
1999,TIC_28159518,1,pending,28159518,True
2000,TIC_121458206,1,pending,121458206,True
2001,TIC_342642208,1,pending,342642208,True
2002,TIC_200322593,1,pending,200322593,True
2003,TIC_164884002,1,pending,164884002,True
2004,TIC_164892194,1,pending,164892194,True
2006,TIC_138366498,1,pending,138366498,True
2007,TIC_459189798,1,pending,459189798,True
2008,TIC_148680230,1,pending,148680230,True
2009,TIC_377908774,1,pending,377908774,True
2010,TIC_383675945,1,pending,383675945,True
2011,TIC_120573482,1,pending,120573482,True
2012,TIC_159395366,1,pending,159395366,True
2013,TIC_187960878,1,pending,187960878,True
2015,TIC_270380593,1,pending,270380593,True
2016,TIC_15445551,1,pending,15445551,True
2017,TIC_198356533,1,pending,198356533,True
2018,TIC_164785720,1,pending,164785720,True
2019,TIC_391949880,1,pending,391949880,True
2020,TIC_144289338,1,pending,144289338,True
2021,TIC_289574465,1,pending,289574465,True
2022,TIC_273690178,1,pending,273690178,True
2023,TIC_82054726,1,pending,82054726,True
2024,TIC_19631691,1,pending,19631691,True
2025,TIC_9006668,1,pending,9006668,True
2026,TIC_122302031,1,pending,122302031,True
2027,TIC_459837008,1,pending,459837008,True
2028,TIC_121785939,1,pending,121785939,True
2029,TIC_121327187,1,pending,121327187,True
2030,TIC_399822422,1,pending,399822422,True
2031,TIC_330690135,1,pending,330690135,True
2032,TIC_176868951,1,pending,176868951,True
2033,TIC_243641947,1,pending,243641947,True
2034,TIC_158731868,1,pending,158731868,True
2035,TIC_453226076,1,pending,453226076,True
2036,TIC_166669918,1,pending,166669918,True
2037,TIC_363851359,1,pending,363851359,True
2038,TIC_271347296,1,pending,271347296,True
2039,TIC_273690208,1,pending,273690208,True
2040,TIC_273378908,1,pending,273378908,True
2041,TIC_271347291,1,pending,271347291,True
2042,TIC_309792357,1,pending,309792357,True
2043,TIC_271158887,1,pending,271158887,True
2044,TIC_164785771,1,pending,164785771,True
2045,TIC_123358827,1,pending,123358827,True
2046,TIC_168816237,1,pending,168816237,True
2047,TIC_348835438,1,pending,348835438,True
2048,TIC_170348142,1,pending,170348142,True
2049,TIC_437333618,1,pending,437333618,True
2050,TIC_158559861,1,pending,158559861,True
2051,TIC_48131702,1,pending,48131702,True
2052,TIC_158494327,1,pending,158494327,True
2053,TIC_158322296,1,pending,158322296,True
2054,TIC_82308728,1,pending,82308728,True
2055,TIC_106352250,1,pending,106352250,True
2056,TIC_27864699,1,pending,27864699,True
2057,TIC_380907135,1,pending,380907135,True
2058,TIC_440872576,1,pending,440872576,True
2061,TIC_27635334,1,pending,27635334,True
2062,TIC_164646534,1,pending,164646534,True
2063,TIC_4918918,1,pending,4918918,True
2064,TIC_273591945,1,pending,273591945,True
2065,TIC_138972811,1,pending,138972811,True
2066,TIC_402828941,1,pending,402828941,True
2067,TIC_350293646,1,pending,350293646,True
2068,TIC_120762000,1,pending,120762000,True
2069,TIC_85593751,1,pending,85593751,True
2070,TIC_456945304,1,pending,456945304,True
2071,TIC_201248411,1,pending,201248411,True
2072,TIC_321285788,1,pending,321285788,True
2073,TIC_315002523,1,pending,315002523,True
2074,TIC_77287067,1,pending,77287067,True
2075,TIC_291090078,1,pending,291090078,True
2076,TIC_401125028,1,pending,401125028,True
2077,TIC_61230756,1,pending,61230756,True
2079,TIC_270782121,1,pending,270782121,True
2080,TIC_130502317,1,pending,130502317,True
2081,TIC_325275315,1,pending,325275315,True
2082,TIC_272838324,1,pending,272838324,True
2083,TIC_219016883,1,pending,219016883,True
2084,TIC_101166776,1,pending,101166776,True
2085,TIC_137318075,1,pending,137318075,True
2086,TIC_180661948,1,pending,180661948,True
2087,TIC_63368895,1,pending,63368895,True
2088,TIC_446672575,1,pending,446672575,True
2089,TIC_122597057,1,pending,122597057,True
2090,TIC_404598466,1,pending,404598466,True
2091,TIC_274017990,1,pending,274017990,True
2092,TIC_197643976,1,pending,197643976,True
2093,TIC_298962633,1,pending,298962633,True
2094,TIC_184471242,1,pending,184471242,True
2095,TIC_94924490,1,pending,94924490,True
2096,TIC_159305424,1,pending,159305424,True
2097,TIC_399953616,1,pending,399953616,True
2098,TIC_229510866,1,pending,229510866,True
2099,TIC_306826966,1,pending,306826966,True
2100,TIC_27397848,1,pending,27397848,True
2101,TIC_271966200,1,pending,271966200,True
2102,TIC_329649885,1,pending,329649885,True
2103,TIC_159649503,1,pending,159649503,True
2104,TIC_27913951,1,pending,27913951,True
2105,TIC_372207328,1,pending,372207328,True
2106,TIC_402026209,1,pending,402026209,True
2107,TIC_293375721,1,pending,293375721,True
2108,TIC_387518186,1,pending,387518186,True
2109,TIC_56815340,1,pending,56815340,True
2110,TIC_71528173,1,pending,71528173,True
2111,TIC_188509935,1,pending,188509935,True
2112,TIC_455036659,1,pending,455036659,True
2113,TIC_466382581,1,pending,466382581,True
2114,TIC_271355638,1,pending,271355638,True
2115,TIC_176910071,1,pending,176910071,True
2116,TIC_27455225,1,pending,27455225,True
2117,TIC_266014458,1,pending,266014458,True
2118,TIC_94924543,1,pending,94924543,True
2119,TIC_741119,1,pending,741119,True
2120,TIC_363548415,1,pending,363548415,True
2121,TIC_232976128,1,pending,232976128,True
2122,TIC_158789380,1,pending,158789380,True
2123,TIC_231698181,1,pending,231698181,True
2124,TIC_16740101,1,pending,16740101,True
2125,TIC_164646661,1,pending,164646661,True
2126,TIC_376524552,1,pending,376524552,True
2127,TIC_164884235,1,pending,164884235,True
2128,TIC_28159758,1,pending,28159758,True
2129,TIC_344657681,1,pending,344657681,True
2130,TIC_270618386,1,pending,270618386,True
2131,TIC_122441491,1,pending,122441491,True
2132,TIC_171585303,1,pending,171585303,True
2133,TIC_27848472,1,pending,27848472,True
2134,TIC_257527578,1,pending,257527578,True
2135,TIC_420130591,1,pending,420130591,True
2136,TIC_158428960,1,pending,158428960,True
2137,TIC_398118692,1,pending,398118692,True
2138,TIC_322391844,1,pending,322391844,True
2139,TIC_219852584,1,pending,219852584,True
2140,TIC_432254760,1,pending,432254760,True
2141,TIC_26488618,1,pending,26488618,True
2143,TIC_183537452,1,pending,183537452,True
2144,TIC_158986028,1,pending,158986028,True
2145,TIC_270700335,1,pending,270700335,True
2146,TIC_273690421,1,pending,273690421,True
2147,TIC_63065911,1,pending,63065911,True
2148,TIC_278523703,1,pending,278523703,True
2149,TIC_218795833,1,pending,218795833,True
2150,TIC_269029175,1,pending,269029175,True
2151,TIC_159649595,1,pending,159649595,True
2152,TIC_121458495,1,pending,121458495,True
2153,TIC_290131778,1,pending,290131778,True
2154,TIC_27766596,1,pending,27766596,True
2155,TIC_405688133,1,pending,405688133,True
2156,TIC_468987719,1,pending,468987719,True
2157,TIC_167227214,1,pending,167227214,True
2158,TIC_158551888,1,pending,158551888,True
2159,TIC_299159378,1,pending,299159378,True
2160,TIC_11439959,1,pending,11439959,True
2162,TIC_239275865,1,pending,239275865,True
2163,TIC_293457754,1,pending,293457754,True
2164,TIC_272944990,1,pending,272944990,True
2165,TIC_137899873,1,pending,137899873,True
2166,TIC_239816546,1,pending,239816546,True
2167,TIC_200658785,1,pending,200658785,True
2168,TIC_218263393,1,pending,218263393,True
2169,TIC_13021029,1,pending,13021029,True
2171,TIC_138219367,1,pending,138219367,True
2172,TIC_356478817,1,pending,356478817,True
2173,TIC_176910179,1,pending,176910179,True
2175,TIC_229846907,1,pending,229846907,True
2176,TIC_240766850,1,pending,240766850,True
2177,TIC_456863621,1,pending,456863621,True
2178,TIC_88723334,1,pending,88723334,True
2179,TIC_274198407,1,pending,274198407,True
2180,TIC_4616072,1,pending,4616072,True
2181,TIC_357502856,1,pending,357502856,True
2182,TIC_273141643,1,pending,273141643,True
2183,TIC_437038987,1,pending,437038987,True
2184,TIC_272945038,1,pending,272945038,True
2185,TIC_270700432,1,pending,270700432,True
2186,TIC_137318289,1,pending,137318289,True
2187,TIC_7548817,1,pending,7548817,True
2188,TIC_287256467,1,pending,287256467,True
2189,TIC_446549906,1,pending,446549906,True
2190,TIC_158625687,1,pending,158625687,True
2191,TIC_12652442,1,pending,12652442,True
2192,TIC_341405597,1,pending,341405597,True
2193,TIC_48451491,1,pending,48451491,True
2194,TIC_137686948,1,pending,137686948,True
2195,TIC_138219428,1,pending,138219428,True
2196,TIC_206548902,1,pending,206548902,True
2197,TIC_137899939,1,pending,137899939,True
2198,TIC_272601000,1,pending,272601000,True
2199,TIC_164786087,1,pending,164786087,True
2200,TIC_176287658,1,pending,176287658,True
2201,TIC_184299435,1,pending,184299435,True
2202,TIC_406941612,1,pending,406941612,True
2203,TIC_351072172,1,pending,351072172,True
2204,TIC_137899948,1,pending,137899948,True
2205,TIC_75673519,1,pending,75673519,True
2206,TIC_27766705,1,pending,27766705,True
2207,TIC_48353203,1,pending,48353203,True
2208,TIC_273035189,1,pending,273035189,True
2209,TIC_111947706,1,pending,111947706,True
2210,TIC_290033595,1,pending,290033595,True
2211,TIC_158322622,1,pending,158322622,True
2212,TIC_363573185,1,pending,363573185,True
2213,TIC_453668803,1,pending,453668803,True
2214,TIC_123416515,1,pending,123416515,True
2215,TIC_158388163,1,pending,158388163,True
2216,TIC_354619337,1,pending,354619337,True
2217,TIC_8400842,1,pending,8400842,True
2218,TIC_211439561,1,pending,211439561,True
2221,TIC_161173454,1,pending,161173454,True
2222,TIC_441462736,1,pending,441462736,True
2223,TIC_272232401,1,pending,272232401,True
2224,TIC_60256211,1,pending,60256211,True
2225,TIC_75878355,1,pending,75878355,True
2226,TIC_437039060,1,pending,437039060,True
2227,TIC_137555923,1,pending,137555923,True
2228,TIC_158494681,1,pending,158494681,True
2229,TIC_164556761,1,pending,164556761,True
2230,TIC_122507231,1,pending,122507231,True
2231,TIC_158625761,1,pending,158625761,True
2233,TIC_26054627,1,pending,26054627,True
2234,TIC_123490277,1,pending,123490277,True
2235,TIC_11665403,1,pending,11665403,True
2236,TIC_48451562,1,pending,48451562,True
2237,TIC_164786156,1,pending,164786156,True
